DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES
CAN,BOG,29368,3392,41
CAN,BOG,3400,71,23
CAN,BOG,17600,574,2969
CAN,BOG,1800,87,555
CAN,BOG,1460,36,1475
CAN,BOG,25,244,1032268
CAN,BOG,984,240,48
CAN,BOG,67125,2385,10171
CAN,BOG,113775,3270,15417
CAN,BOG,2720,5888,25668147
CAN,BOG,11532,6411,70366
CAN,BOG,8328,420,2770
CAN,BOG,10751,1959,3
CAN,BOG,90122,2137,12834
CAN,BOG,163420,3650,20871
CAN,BOG,35890,1084,62
CAN,BOG,64440,3067,12279
CAN,BOG,7041,700,37
CAN,BOG,4190,104,798
CAN,BOG,270,41,216
CAN,BOG,840,840,4572
CAN,BOG,6000,1820,7499528
CAN,BOG,126,197,82
CAN,BOG,4000,149,964
CAN,BOG,525,81,388
CAN,BOG,15,8,67
CAN,BOG,2,7353,84
CAN,BOG,16,16,95
CAN,BOG,528,528,2680
CAN,BOG,3200,576,2429597
CAN,BOG,6,1250,5266536
CAN,BOG,605,605,3195
CAN,BOG,15198,4552,5
CAN,BOG,20800,517,3048
CAN,BOG,48600,1516,7165
CAN,BOG,510,306,1300194
CAN,BOG,5750,1782,75
CAN,BOG,840,42,144
CAN,BOG,7940,201,883
CAN,BOG,120,3,38
CAN,BOG,58,91,58
CAN,BOG,147,147,966
CAN,BOG,3065,3065,12909
CAN,BOG,84,84,874
CAN,BOG,523,523,1993
CAN,BOG,98,98,368
CAN,BOG,1217,1217,4034
CAN,BOG,3000,66,555
CAN,BOG,22910,491,3983
CAN,BOG,16,4,69
CAN,BOG,31312,1204,14983
CAN,BOG,1700,84,678
CAN,BOG,8730,244,1231
CAN,BOG,16975,363,2291
CAN,BOG,960,71,163
CAN,BOG,17309,885,5600
CAN,BOG,1276,626,76
CAN,BOG,14433,1544,7859
CAN,BOG,125,125,480
CAN,BOG,540,1593,6564147
CAN,BOG,24,24,55
CAN,BOG,47109,19,47109
CAN,BOG,687,65,687
CAN,BOG,131,82,131
CAN,BOG,2740,95,2740
CAN,BOG,2,2,15
CAN,BOG,148,33,148
CAN,BOG,93,44,93
CAN,BOG,1428,37,1428
CAN,BOG,26,26,103
CAN,BOG,232,75,232
CAN,BOG,1015,7437,5
CAN,BOG,1466,1466,5
CAN,BOG,80,31,96
CAN,BOG,370,147,79
CAN,BOG,517,61,517
CAN,BOG,343,343,1638
CAN,BOG,126,126,842
CAN,BOG,28,28,117
CAN,BOG,1824,1824,5834
CAN,BOG,16775,6,7015
CAN,BOG,597,2539,43
CAN,BOG,6,4,500
CAN,BOG,119,35,119
CAN,BOG,4,76,32
CAN,BOG,3,84,6399
CAN,BOG,29,4,77
CAN,BOG,1,25,105765
CAN,BOG,1,6,350000
CAN,BOG,1000,99,2
CAN,BOG,39,66,39
CAN,BOG,400,7,85
CAN,BOG,163656,7469,2
CAN,BOG,113500,4287,24
CAN,BOG,7020,261,1778
CAN,BOG,564,211,5
CAN,BOG,20175,6886,25
CAN,BOG,153707,8241,28
CAN,BOG,279720,7654,28
CAN,BOG,444585,12561,64223
CAN,BOG,6800,155,3
CAN,BOG,920,38,259
CAN,BOG,34950,9687,5
CAN,BOG,900,20,144
CAN,BOG,700,18,118
CAN,BOG,8550,195,5
CAN,BOG,13100,341,2319
CAN,BOG,1657,108,390
CAN,BOG,11100,300,3027
CAN,BOG,1600,59,332
CAN,BOG,7710,308,1635
CAN,BOG,2420,350,951
CAN,BOG,2660,148,2208
CAN,BOG,20650,381,3308
CAN,BOG,425,425,2428
CAN,BOG,413,413,2329
CAN,BOG,49250,13669,5
CAN,BOG,78756,1769,12721
CAN,BOG,103031,2674,16881
CAN,BOG,120,30,154
CAN,BOG,27,17,62
CAN,BOG,6268,1706,7740
CAN,BOG,24303,887,8338
CAN,BOG,84,354,1491225
CAN,BOG,27,782,8593
CAN,BOG,211643,11920,94
CAN,BOG,2700,513,2079578
CAN,BOG,2700,270,1137771
CAN,BOG,22076,847,4087
CAN,BOG,85500,6015,24383366
CAN,BOG,4200,149,630
CAN,BOG,6000,573,1147
CAN,BOG,44890,942,67
CAN,BOG,3166,836,6613
CAN,BOG,185161,10812,63914
CAN,BOG,6000,1096,549
CAN,BOG,342,120,307
CAN,BOG,130273,20579,87
CAN,BOG,50840,720,21071
CAN,BOG,642,642,4390
CAN,BOG,9,1,0
CAN,BOG,1,7,240
CAN,BOG,1,2,50
CAN,BOG,375,98,375
CAN,BOG,110,110,3125
CAN,BOG,1440,4833,9
CAN,BOG,1,41980,176902460
CAN,BOG,1,5432,22882300
CAN,BOG,402,2,3785
CAN,BOG,248,248,793
CAN,BOG,680,680,3164
CAN,BOG,368,368,1464
CAN,BOG,312,312,1670
CAN,BOG,1500,31,5
CAN,BOG,400,5,54
CAN,BOG,32500,681,4647
CAN,BOG,2675,50,642
CAN,BOG,9000,9757,59670
CAN,BOG,1500,37,5
CAN,BOG,300,5,80
CAN,BOG,11000,549,2888
CAN,BOG,7425,326,1782
CAN,BOG,1600,36,252
CAN,BOG,97600,2580,15713
CAN,BOG,546,133,46
CAN,BOG,700,206,1547
CAN,BOG,300,81,1065
CAN,BOG,840,56,117
CAN,BOG,994,297,25
CAN,BOG,11502,2058,12448
CAN,BOG,41883,3058,35
CAN,BOG,6998,6998,3447
CAN,BOG,15172,504,29
CAN,BOG,69675,1615,4
CAN,BOG,135400,3581,5
CAN,BOG,20800,10558,1
CAN,BOG,13000,1950,8192983
CAN,BOG,15691,1707,51
CAN,BOG,85409,26759,19
CAN,BOG,5950,216,3153
CAN,BOG,10640,334,4082
CAN,BOG,4896,783,36
CAN,BOG,32100,280,4305
CAN,BOG,3022,3022,8590
CAN,BOG,454,454,312
CAN,BOG,200,2,32
CAN,BOG,550,12,7
CAN,BOG,550,13,7
CAN,BOG,120,3,36
CAN,BOG,1560,32,5
CAN,BOG,500,9,65
CAN,BOG,3400,96,442
CAN,BOG,4582,297,3615
CAN,BOG,5,6,5
CAN,BOG,6584,156,6
CAN,BOG,45560,1146,3
CAN,BOG,546000,12962,5
CAN,BOG,14249,770,16
CAN,BOG,23285,3350,5
CAN,BOG,6500,70,410
CAN,BOG,25,31,2
CAN,BOG,2025,67,5
CAN,BOG,2566,2566,10531
CAN,BOG,99225,32,15045
CAN,BOG,1850,40,514
CAN,BOG,38,5,33
CAN,BOG,1000,25,230
CAN,BOG,27945,657,6752
CAN,BOG,1825,2555,10858009
CAN,BOG,1542,782,2791
CAN,BOG,6445,2042,12208
CAN,BOG,375,177,795
CAN,BOG,670,291,2378
CAN,BOG,631,1241,7
CAN,BOG,33160,1370,4642
CAN,BOG,6050,269,1270
CAN,BOG,2480,253,1041
CAN,BOG,11205,1201,5277
CAN,BOG,2109,332,1593
CAN,BOG,379,379,9396
CAN,BOG,7490,243,1198
CAN,BOG,60765,1424,12
CAN,BOG,8820,4527,19069987
CAN,BOG,22080,6631,4
CAN,BOG,6898,1147,2
CAN,BOG,2340,2123,4
CAN,BOG,159998,7094,43442
CAN,BOG,24500,370,2372
CAN,BOG,49750,428,4176
CAN,BOG,840,24,184
CAN,BOG,900,34,264
CAN,BOG,43980,6128,4
CAN,BOG,1800,450,1973997
CAN,BOG,4880,119,1511
CAN,BOG,1497,1497,10065
CAN,BOG,7165,92,7165
CAN,BOG,4084,52,4084
CAN,BOG,453,453,1216
CAN,BOG,3,3,1
CAN,BOG,8,8,18
CAN,BOG,266,5,266
CAN,BOG,139679,139679,600488
CAN,BOG,15,15,41
CAN,BOG,2,79,2
CAN,BOG,7674,16,7674
CAN,BOG,1917,8,1917
CAN,BOG,16062,39,16062
CAN,BOG,12,12,71
CAN,BOG,1474,1474,5264
CAN,BOG,4032,87,4032
CAN,BOG,7843,82,7843
CAN,BOG,2,2,1
CAN,BOG,15,15,40
CAN,BOG,1255,1255,5559
CAN,BOG,1008,1008,10248
CAN,BOG,13363,78,13363
CAN,BOG,2166,17,2166
CAN,BOG,63548,89,63548
CAN,BOG,558,45,558
CAN,BOG,476,98,476
CAN,BOG,419,6,419
CAN,BOG,2852,86,2852
CAN,BOG,19,9,1819
CAN,BOG,12300,572,3451
CAN,BOG,179158,4311,24320
CAN,BOG,6400,77,5
CAN,BOG,136632,3939,19071
CAN,BOG,30800,472,5
CAN,BOG,1018,270,1796
CAN,BOG,30800,710,3942
CAN,BOG,3671,595,3849
CAN,BOG,20180,550,5131
CAN,BOG,6932,670,7109
CAN,BOG,745005,31721,14
CAN,BOG,32245,697,5
CAN,BOG,9303,2402,14215
CAN,BOG,113900,3273,16820
CAN,BOG,27835,9381,37
CAN,BOG,41039,17047,72358
CAN,BOG,10449,4512,31445
CAN,BOG,9677,4071,53223
CAN,BOG,975,244,2984
CAN,BOG,974,220,2309
CAN,BOG,335190,15220,49874
CAN,BOG,799,72,175
CAN,BOG,313153,156920,752354
CAN,BOG,1086,1086,14484
CAN,BOG,7232,2277,76
CAN,BOG,270,1012,4272046
CAN,BOG,201815,9443,12
CAN,BOG,436524,10899,76
CAN,BOG,863315,20260,71
CAN,BOG,3600,2280,9604500
CAN,BOG,19260,599,83
CAN,BOG,167940,6899,66
CAN,BOG,57831,7700,12
CAN,BOG,391100,743,29578
CAN,BOG,238806,9262,49953
CAN,BOG,17750,287,1462
CAN,BOG,269260,3401,25477
CAN,BOG,312,9,74
CAN,BOG,780,32,217
CAN,BOG,124105,3804,5
CAN,BOG,150,4,37
CAN,BOG,59966,7076,5
CAN,BOG,9676,59,9676
CAN,BOG,77,77,446
CAN,BOG,113228,95,113228
CAN,BOG,3442,22957,73
CAN,BOG,3320,47,3320
CAN,BOG,437,64,437
CAN,BOG,1307,1307,8632
CAN,BOG,5320,56,5320
CAN,BOG,1318,49,1318
CAN,BOG,70,70,595
CAN,BOG,210,210,760
CAN,BOG,322,322,1036
CAN,BOG,4402,31,4402
CAN,BOG,21532,2871,44
CAN,BOG,288,5,249
CAN,BOG,1184,86,758392
CAN,BOG,1923,1923,6419
CAN,BOG,2114,5236,22106863
CAN,BOG,3795,3795,24
CAN,BOG,5174,20416,5
CAN,BOG,450210,317,28
CAN,BOG,72,1904,77
COL,BOG,71,2,71
COL,BOG,89,9,89
COL,BOG,344,7,344
COL,BOG,518,9328,39634672
COL,BOG,18,18,18
COL,BOG,62,9,62
COL,BOG,31,32,31
COL,BOG,15,5,23
COL,BOG,50,17,13
COL,BOG,100,12,13
COL,BOG,110,43,48
COL,BOG,370,54,86
COL,BOG,245,25,92
COL,BOG,20,2,61
COL,BOG,259,30,5
COL,BOG,1710,121,1
COL,BOG,86,86,1709
COL,BOG,140,58,140
COL,BOG,41,45,41
COL,BOG,256,69,256
COL,BOG,11,4,11
COL,BOG,22,98,22
COL,BOG,250,49,250
COL,BOG,398,9,398
COL,BOG,52,86,52
COL,BOG,638,77,638
COL,BOG,352,76,352
COL,BOG,394,2,394
COL,BOG,30,14,30
COL,BOG,9,89,9
COL,BOG,258,17,258
COL,BOG,24,72,24
COL,BOG,9,34,9
COL,BOG,69,38,69
COL,BOG,171,37,171
COL,BOG,14,36,14
COL,BOG,12,36,12
COL,BOG,65,8,65
COL,BOG,44,94,44
COL,BOG,118,22,118
COL,BOG,3966,7,3966
COL,BOG,14,37,14
COL,BOG,5,2,6
COL,BOG,54,25,85
COL,BOG,18,7,5
COL,BOG,1,1,69
COL,BOG,18,3,72
COL,BOG,17,58,29
COL,BOG,116,52,17
COL,BOG,35,11,56
COL,BOG,18,284,28
COL,BOG,6,2,87
COL,BOG,105,42,28
COL,BOG,2,0,19
COL,BOG,16,5,55
COL,BOG,15,8,59
COL,BOG,5,0,49
COL,BOG,6,2,33
COL,BOG,3,1,18
COL,BOG,1,0,11
COL,BOG,34,15,5
COL,BOG,373,160,13
COL,BOG,139,54,42
COL,BOG,220,105,31
COL,BOG,89,35,19
COL,BOG,424,187,46
COL,BOG,223,99,93
COL,BOG,564,249,97
COL,BOG,2,1,68
COL,BOG,1,0,17
COL,BOG,449,191,34
COL,BOG,88,34,25
COL,BOG,42,19,21
COL,BOG,1,0,14
COL,BOG,50,21,7
COL,BOG,11,5,2
COL,BOG,16,7,57
COL,BOG,564,227,72
COL,BOG,4,2,46
COL,BOG,45,20,65
COL,BOG,679,280,79
COL,BOG,26,7,77
COL,BOG,2008,857,52
COL,BOG,894,398,42
COL,BOG,424,164,65
COL,BOG,104,64,104
COL,BOG,178,95,178
COL,BOG,25,10,98
COL,BOG,1052,448,87
COL,BOG,2,0,96
COL,BOG,106,45,7
COL,BOG,5,2,28
COL,BOG,70,29,99
COL,BOG,65,88,65
COL,BOG,1162,84,1162
COL,BOG,29,12,54
COL,BOG,571,228,77
COL,BOG,119,43,28
COL,BOG,18,7,13
COL,BOG,133,53,38
COL,BOG,26,10,11
COL,BOG,643,266,93
COL,BOG,2,0,21
COL,BOG,6,2,87
COL,BOG,90,90,624
COL,BOG,90,90,396
COL,BOG,90,90,10596
COL,BOG,270,270,3974
COL,BOG,90,90,1386
COL,BOG,180,180,660
COL,BOG,90,90,528
COL,BOG,57,52,57
COL,BOG,538,5,538
COL,BOG,1143,55,1143
COL,BOG,194,53,194
COL,BOG,114,114,3869
COL,BOG,36,9,36
COL,BOG,65,92,65
COL,BOG,406,6,406
COL,BOG,724,91,724
COL,BOG,115,15,115
COL,BOG,7,14,7
COL,BOG,36,36,186
COL,BOG,142,64,142
COL,BOG,332,37,332
COL,BOG,72,72,820
COL,BOG,5,76,5
COL,BOG,14,38,14
COL,BOG,653,10453,9
COL,BOG,1719,29398,15
COG,BOG,28,28,1
KOR,BOG,28290,4599,19732
KOR,BOG,303,303,2700
KOR,BOG,29820,4814,18475
KOR,BOG,1607,1607,15717
KOR,BOG,820,25,95
KOR,BOG,1110,762,7
KOR,BOG,24400,17892,5
KOR,BOG,95,1125,4904325
KOR,BOG,1140,25928,110248189
KOR,BOG,60,0,6
KOR,BOG,55590,36991,78
KOR,BOG,6680,4079,2
KOR,BOG,60,0,6
KOR,BOG,482,74,13
KOR,BOG,7,1,8
KOR,BOG,55,8,46
KOR,BOG,86,13,23
KOR,BOG,27,4,15
KOR,BOG,1,0,15
KOR,BOG,13,2,261
KOR,BOG,15,2,31
KOR,BOG,32,4,92
KOR,BOG,1,0,15
KOR,BOG,1,0,5
KOR,BOG,22,572,2430834
KOR,BOG,7320,2870,2
KOR,BOG,1800,50,28
KOR,BOG,162600,5399,29211
KOR,BOG,20920,9237,2
KOR,BOG,95,1188,4920018
KOR,BOG,36300,2259,12664
KOR,BOG,35200,1089,5986
KOR,BOG,102700,3585,19770
KOR,BOG,33465,13872,62
KOR,BOG,18000,466,3024
KOR,BOG,87300,2781,16509
KOR,BOG,9220,591,1930
KOR,BOG,480,33,408
KOR,BOG,7620,812,3271
KOR,BOG,27300,5187,22612207
KOR,BOG,5980,162,1380
KOR,BOG,9650,570,3839
KOR,BOG,17100,587,3249
KOR,BOG,8960,846,2851
KOR,BOG,119,54,119
KOR,BOG,11622,5819,4
KOR,BOG,13600,5288,21436282
KOR,BOG,7800,1560,6571500
KOR,BOG,1050,50,32
KOR,BOG,28,12,89
KOR,BOG,620,68,2
KOR,BOG,1,1000,4386660
KOR,BOG,45640,4058,19624
KOR,BOG,33900,847,5
KOR,BOG,53700,1961,10203
KOR,BOG,4520,135,1124
KOR,BOG,10040,4802,20315389
KOR,BOG,1100,7656,25
KOR,BOG,9450,634,3419
KOR,BOG,55200,10707,45428942
KOR,BOG,15696,1093,6075
KOR,BOG,96600,2844,5
KOR,BOG,440,24,92
KOR,BOG,3930,2262,3
KOR,BOG,60,0,6
KOR,BOG,8,0,78
KOR,BOG,970,92,24
KOR,BOG,76,6,79
KOR,BOG,8,0,84
KOR,BOG,283,27,69
KOR,BOG,526,50,37
KOR,BOG,1,0,9
KOR,BOG,49850,71,19802
KOR,BOG,228600,10945,43320
KOR,BOG,800,290,1232210
KOR,BOG,4500,852,3620148
KOR,BOG,400,27,136
KOR,BOG,700,133,539150
KOR,BOG,8400,263,1656
KOR,BOG,600,30,120
KOR,BOG,300,5031,20903503
KOR,BOG,5400,90,826
KOR,BOG,83900,1420,12998
KOR,BOG,600,15,178
KOR,BOG,31245,2333,7498
KOR,BOG,5830,193,937
KOR,BOG,329516,8706,6
KOR,BOG,126,51,221
KOR,BOG,16470,677,2
KOR,BOG,1100,53,308
KOR,BOG,131345,7646,30600
KOR,BOG,20300,259,3634
KOR,BOG,72600,1015,12957
KOR,BOG,3968,90,815
KOR,BOG,4630,168,1337
KOR,BOG,400,17,83
KOR,BOG,186,5,186
KOR,BOG,300,8,4
KOR,BOG,600,16,8
KOR,BOG,15600,2386,8
KOR,BOG,33150,2915,8277
KOR,BOG,8280,318,1508
KOR,BOG,253260,7695,41021
KOR,BOG,3000,175,510
KOR,BOG,52435,2911,20267
KOR,BOG,4080,734,4
KOR,BOG,29020,578,5223
KOR,BOG,170,4,1
KOR,BOG,400,4,16955
KOR,BOG,4,4,2
KOR,BOG,1500,20388,84011200
KOR,BOG,26180,1932,6545
KOR,BOG,8540,270,1616
KOR,BOG,497175,15918,91037
KOR,BOG,360,92,154
KOR,BOG,104175,5864,22388
KOR,BOG,18465,255,3362
KOR,BOG,12150,2065,5
KOR,BOG,1100,264,1121736
KOR,BOG,90500,17045,72110747
KOR,BOG,2240,742,4
KOR,BOG,24300,1307,5385
KOR,BOG,23380,256,4081
KOR,BOG,19040,224,3427
KOR,BOG,200,2,8504
KOR,BOG,300,3,12756
KOR,BOG,500,9037,52
KOR,BOG,840,4833,42
KOR,BOG,78,4506,34
CIV,BOG,2,0,2
CIV,BOG,1,162,85
CIV,BOG,1,1,1931
CIV,BOG,1,0,1
CIV,BOG,1,0,1
CIV,BOG,1,0,1
CIV,BOG,2,0,1
CIV,BOG,2,0,2
CIV,BOG,2,0,2
CIV,BOG,1,210,36
CRI,BOG,2724,170,7
CRI,BOG,356,24,9
CRI,BOG,140,9,295
CRI,BOG,266,66,5
CRI,BOG,796,199,6776
CRI,BOG,224,44,8
CRI,BOG,3913,718,46
CRI,BOG,94,25,38
CRI,BOG,1242,247,54
CRI,BOG,216,36,72
CRI,BOG,2,1,44
CRI,BOG,28,7,26
CRI,BOG,3,0,54
CRI,BOG,9,2,141
CRI,BOG,25,4,161
CRI,BOG,18,3,304
CRI,BOG,6,0,89
CRI,BOG,350,1,13
CRI,BOG,12,1,279
CRI,BOG,11,3,36
CRI,BOG,29,8,45
CRI,BOG,1,0,91
CRI,BOG,7,2,75
CRI,BOG,258,101,62
CRI,BOG,2,0,36
CRI,BOG,183,73,18
CRI,BOG,844,217,8
CRI,BOG,19,64,205
CRI,BOG,855,342,12
CRI,BOG,17,1,31
CRI,BOG,2,0,9
CRI,BOG,42,1,88
CRI,BOG,13,0,57
CRI,BOG,54,3,34
CRI,BOG,7,1,8
CRI,BOG,6723,1233,6
CRI,BOG,55,18,8
CRI,BOG,2,0,13
CRI,BOG,324,62,84
CRI,BOG,238,35,2134
CRI,BOG,13935,601,23425
CRI,BOG,4,0,64
CRI,BOG,42,9,1
CRI,BOG,39,10,6
CRI,BOG,60,16,17
CRI,BOG,2,0,36
CRI,BOG,27,84,1498
CRI,BOG,27,7,3
CRI,BOG,78,16,2
CRI,BOG,4049,1447,54
CRI,BOG,271,81,87
CRI,BOG,49,10,23
CRI,BOG,3141,589,32182
CRI,BOG,1764,397,17972
CRI,BOG,28,7,51
CRI,BOG,2,0,36
CRI,BOG,28,6,23
CRI,BOG,15,2,1
CRI,BOG,55,11,17
CRI,BOG,10,1,54
CRI,BOG,15,2,7
CRI,BOG,30,9,21
CRI,BOG,158,26,1
CRI,BOG,62,19,4
CRI,BOG,77,9,49
CRI,BOG,11,1,98
CRI,BOG,2,0,64
CRI,BOG,7,1,37
CRI,BOG,13,2,88
CRI,BOG,9,1,74
CRI,BOG,6,1,11
CRI,BOG,23,2,8
CRI,BOG,93,2563,11243009
CRI,BOG,4000,4151,16827157
CRI,BOG,0,0,99
CRI,BOG,13543,13543,2
CRI,BOG,1516,11,182
CRI,BOG,7346,27,1300
CRI,BOG,15,66,1
CRI,BOG,593,5,67
CRI,BOG,45,28,5
CRI,BOG,2112,49,281
CRI,BOG,6,86,0
CRI,BOG,27,83,2
CRI,BOG,63,26,7
CRI,BOG,663,4,99
CRI,BOG,169,96,19
CRI,BOG,352,59,38
CRI,BOG,57,75,11
CRI,BOG,301,67,85
CRI,BOG,296,15,296
CRI,BOG,61,7,61
CRI,BOG,667,6,667
CRI,BOG,353,7,353
CRI,BOG,1191,24,1191
CRI,BOG,8437,676,17
CRI,BOG,7469,597,74
CRI,BOG,256,20,68
CRI,BOG,588,47,64
CRI,BOG,3635,293,36
CRI,BOG,36,2,93
CRI,BOG,339,27,33
CRI,BOG,3008,243,7
CRI,BOG,1484,121,7
CRI,BOG,1201,96,1
CRI,BOG,599,47,35
CRI,BOG,151,12,25
CRI,BOG,180,14,93
CRI,BOG,187,14,78
CRI,BOG,902,72,78
CRI,BOG,4505,1,1666
CRI,BOG,49,6,5
CRI,BOG,5708,458,4
CRI,BOG,1568,125,28
CRI,BOG,1382,112,18
CRI,BOG,783,63,15
CRI,BOG,464,8,22504
CRI,BOG,9000,24780,104623390
CRI,BOG,70120,3510,17467
CRI,BOG,37,37,2
CRI,BOG,260,260,517
CRI,BOG,10,10,0
CRI,BOG,10,10,18
CRI,BOG,145,2636,44
CRI,BOG,272,272,320
CRI,BOG,10,10,3
CRI,BOG,10,10,75
CRI,BOG,446,446,2
CRI,BOG,100000,2650,11624649
CRI,BOG,240,22,180
CRI,BOG,785,3591,2313
CRI,BOG,5,10,5
CRI,BOG,37,20,28
CRI,BOG,1159,163,63
CRI,BOG,7,10,2
CRI,BOG,83,95,27
CRI,BOG,1615,228,1
CRI,BOG,326,54,936
CRI,BOG,90,23,200
CRI,BOG,3700,21275,86243744
CRI,BOG,129,120,380
CRI,BOG,66,4350,18389146
CRI,BOG,84,263,94
CRI,BOG,456,88,62
CRI,BOG,537,21,82
CRI,BOG,375,78,49
CRI,BOG,53,66,4
CRI,BOG,1386,69,278
CRI,BOG,4,6,1
CRI,BOG,158,3,10
CRI,BOG,162,95,32
CRI,BOG,8,84,0
CRI,BOG,37,73,5
CRI,BOG,659,65,138
CRI,BOG,5,46,0
CRI,BOG,22,24,22
CRI,BOG,114,6,114
CRI,BOG,594,67,594
CRI,BOG,281,12,281
CRI,BOG,20,30,29
CRI,BOG,254,115,631
CRI,BOG,27,30,4
CRI,BOG,56,20,303
CRI,BOG,300,60,44
CRI,BOG,180,120,292
CRI,BOG,4,2,4
CRI,BOG,219,160,94
CRI,BOG,267,210,556
CRI,BOG,77,8,123
CRI,BOG,535,150,1914
CRI,BOG,45,180,35
CRI,BOG,2154,175,78
CRI,BOG,1,0,1
CRI,BOG,245,80,795
CRI,BOG,10,2,84
CRI,BOG,650,39,44
CRI,BOG,1,0,5
CRI,BOG,48,10,91
CRI,BOG,78,28,34
CRI,BOG,53,70,79
CRI,BOG,21,2,48
CRI,BOG,478,30,44
CRI,BOG,118,41,44
CRI,BOG,71,20,44
CRI,BOG,67,29,44
CRI,BOG,79,20,56
CRI,BOG,448,27,58
CRI,BOG,29,5,14
CRI,BOG,200,19,44
CRI,BOG,827,45,99
CRI,BOG,1713,94,84
CRI,BOG,433,100,5
CRI,BOG,3,0,42
CRI,BOG,42,35,56
CRI,BOG,3,2,5
CRI,BOG,70,57,150
CRI,BOG,500,280,530
CRI,BOG,557,40,44
CRI,BOG,355,95,1279
CRI,BOG,6,25,76
CRI,BOG,500,10,25
CRI,BOG,306,325,315
CRI,BOG,94,10,47
CRI,BOG,22,22,64
CRI,BOG,3633,3633,22
CRI,BOG,100,10,20
CRI,BOG,10,33,10
CRI,BOG,6,24,7
CRI,BOG,1,38,80
CRI,BOG,1,10,5
CRI,BOG,1,19,44
CRI,BOG,1,19,44
CRI,BOG,2,19,44
CRI,BOG,1605,2,4542
CRI,BOG,5,5,20
CRI,BOG,24,3,39
CRI,BOG,19,19,44
CRI,BOG,5,19,44
CRI,BOG,784,380,2002
CRI,BOG,8,16,37
CRI,BOG,4,19,44
CRI,BOG,114,441,68
CRI,BOG,340,10,272
CRI,BOG,22,2,52
CRI,BOG,1,10,1
CRI,BOG,106,75,621
CRI,BOG,72,287,28
CRI,BOG,42,8,57
CRI,BOG,1,10,0
CRI,BOG,50,10,10
CRI,BOG,1178,94,165
CRI,BOG,1615,21,278
CRI,BOG,6,84,0
CRI,BOG,22,69,2
CRI,BOG,877,56,109
CRI,BOG,82,84,8
CRI,BOG,947,95,233
CRI,BOG,7,81,0
CRI,BOG,42,97,4
CRI,BOG,61,9,14
CRI,BOG,120,42,120
CRI,BOG,67,29,67
CRI,BOG,111,62,111
CRI,BOG,98,45,98
CRI,BOG,967,1,967
CRI,BOG,505,24492,5
CRI,BOG,346,100,225
CRI,BOG,50,20,154
CRI,BOG,151,30,253
CRI,BOG,18,20,33
CRI,BOG,6,6,12
CRI,BOG,151,80,424
CRI,BOG,68,20,131
CRI,BOG,98,30,113
CRI,BOG,96,62,422
CRI,BOG,121,50,200
CRI,BOG,61,40,82
CRI,BOG,102,70,203
CRI,BOG,1051,84,93
CRI,BOG,8,0,55
CRI,BOG,38,10,39
CRI,BOG,534,36,54
CRI,BOG,111,7,59
CRI,BOG,21,1,44
CRI,BOG,70,20,96
CRI,BOG,300,480,2031345
CRI,BOG,166,50,3876
CRI,BOG,23,23,25
CRI,BOG,12,1,22
CRI,BOG,163,185,8
CRI,BOG,34,5,67
CRI,BOG,5,1915,7890987
CRI,BOG,30,247,8
CRI,BOG,28,297,36
CRI,BOG,80,849,6
CRI,BOG,100,826,3354245
CRI,BOG,20,47,2
CRI,BOG,150,5515,5
CRI,BOG,9,21,24
CRI,BOG,1,222,4
CRI,BOG,25,25,366
CRI,BOG,2,2,43
CRI,BOG,12,3,73
CRI,BOG,86,46,550
CRI,BOG,78,42,798
CRI,BOG,32,17,73
CRI,BOG,221,121,1980
CRI,BOG,117,63,1198
CRI,BOG,12,6,46
CRI,BOG,2790,20082,6
CRI,BOG,65000,2022,8495493
CRI,BOG,27,22,98
CRI,BOG,105,245,85
CRI,BOG,119,182,47
CRI,BOG,98,181,38
CRI,BOG,28,49,11
CRI,BOG,1,1,2
CRI,BOG,4,1,88
CRI,BOG,165,387,34
CRI,BOG,116,404,35
CRI,BOG,28,91,78
CRI,BOG,22,564,2384247
CRI,BOG,121,183,42
CRI,BOG,111,32,6
CRI,BOG,202,331,89
CRI,BOG,11,1,32
CRI,BOG,207,722,25
CRI,BOG,58,60,9
CRI,BOG,144,765,6
CRI,BOG,44,41,69
CRI,BOG,111,247,18
CRI,BOG,11,32,1
CRI,BOG,40,16,54
CRI,BOG,204,495,75
CRI,BOG,13,24,7
CRI,BOG,26,5,53
CRI,BOG,27,115,45
CRI,BOG,76,2026,1
CRI,BOG,19,92,73
CRI,BOG,5,5,1
CRI,BOG,3240,52,1296
CRI,BOG,2760,207,1104
CRI,BOG,250,25,106242
CRI,BOG,10200,150,45
CRI,BOG,274,62,36
CRI,BOG,6882,27,1087
CRI,BOG,2950,85,388
CRI,BOG,640,25,131
CRI,BOG,110,51,11
CRI,BOG,122,6,13
CRI,BOG,76,82,20
CRI,BOG,48,62,48
CRI,BOG,72,72,688
CRI,BOG,186,28,186
CRI,BOG,603,11,603
CRI,BOG,111000,288,6
CRI,BOG,27,10,8
CRI,BOG,423,123,5500
CRI,BOG,153,65,1393
CRI,BOG,69,30,1476
CRI,BOG,480,150,4089
CRI,BOG,351,78,26
CRI,BOG,453,91,453
CRI,BOG,622,58,622
CRI,BOG,73,21,73
CRI,BOG,361,2,361
CRI,BOG,155,155,56
CRI,BOG,756,25,756
CRI,BOG,180,75,180
CRI,BOG,43,83,43
